FileName,EggCount,Day,Repeat ,Condition
well_18_2023-12-20_141856_.jpg,75,D3,4,DMSO
well_19_2023-12-20_141901_.jpg,72,D3,4,DMSO
well_20_2023-12-20_141907_.jpg,79,D3,4,DMSO
well_21_2023-12-20_141912_.jpg,61,D3,4,DMSO
well_22_2023-12-20_141918_.jpg,42,D3,4,DMSO
well_23_2023-12-20_141923_.jpg,73,D3,4,DMSO
well_24_2023-12-20_141929_.jpg,47,D3,4,DMSO
well_25_2023-12-20_141935_.jpg,57,D3,4,DMSO
well_26_2023-12-20_141940_.jpg,50,D3,4,DMSO
well_27_2023-12-20_141946_.jpg,32,D3,4,DMSO
well_28_2023-12-20_141951_.jpg,52,D3,4,DMSO
well_29_2023-12-20_141957_.jpg,43,D3,4,DMSO
well_30_2023-12-20_142002_.jpg,60,D3,4,DMSO
well_31_2023-12-20_142008_.jpg,58,D3,4,DMSO
well_32_2023-12-20_142013_.jpg,40,D3,4,DMSO
well_17_2023-12-20_172018_.jpg,24,D7,4,DMSO
well_18_2023-12-20_172023_.jpg,8,D7,4,DMSO
well_19_2023-12-20_172029_.jpg,29,D7,4,DMSO
well_20_2023-12-20_172035_.jpg,13,D7,4,DMSO
well_21_2023-12-20_172040_.jpg,21,D7,4,DMSO
well_22_2023-12-20_172046_.jpg,18,D7,4,DMSO
well_23_2023-12-20_172052_.jpg,41,D7,4,DMSO
well_24_2023-12-20_172057_.jpg,56,D7,4,DMSO
well_25_2023-12-20_172103_.jpg,28,D7,4,DMSO
well_26_2023-12-20_172108_.jpg,27,D7,4,DMSO
well_27_2023-12-20_172114_.jpg,19,D7,4,DMSO
well_28_2023-12-20_172119_.jpg,14,D7,4,DMSO
well_29_2023-12-20_172125_.jpg,25,D7,4,DMSO
well_30_2023-12-20_172131_.jpg,37,D7,4,DMSO
well_31_2023-12-20_172136_.jpg,60,D7,4,DMSO
well_32_2023-12-20_172142_.jpg,33,D7,4,DMSO
well_2_2023-12-15_161204_.jpg,30,D1,4,Rap_0.1
well_3_2023-12-15_161209_.jpg,32,D1,4,Rap_0.1
well_4_2023-12-15_161215_.jpg,7,D1,4,Rap_0.1
well_5_2023-12-15_161221_.jpg,5,D1,4,Rap_0.1
well_6_2023-12-15_161226_.jpg,7,D1,4,Rap_0.1
well_7_2023-12-15_161232_.jpg,17,D1,4,Rap_0.1
well_9_2023-12-15_161243_.jpg,28,D1,4,Rap_0.1
well_10_2023-12-15_161248_.jpg,13,D1,4,Rap_0.1
well_11_2023-12-15_161254_.jpg,24,D1,4,Rap_0.1
well_12_2023-12-15_161259_.jpg,20,D1,4,Rap_0.1
well_13_2023-12-15_161305_.jpg,5,D1,4,Rap_0.1
well_14_2023-12-15_161311_.jpg,17,D1,4,Rap_0.1
well_15_2023-12-15_161316_.jpg,12,D1,4,Rap_0.1
well_16_2023-12-15_161322_.jpg,27,D1,4,Rap_0.1
well_2_2023-12-20_134544_.jpg,0,D3,4,Rap_0.1
well_3_2023-12-20_134550_.jpg,0,D3,4,Rap_0.1
well_4_2023-12-20_134555_.jpg,7,D3,4,Rap_0.1
well_5_2023-12-20_134601_.jpg,1,D3,4,Rap_0.1
well_6_2023-12-20_134606_.jpg,2,D3,4,Rap_0.1
well_7_2023-12-20_134612_.jpg,15,D3,4,Rap_0.1
